dataset,method,predictor,impute,missing_type,missing_rate,seq_len,pred_len,seed,mse,mae,impute_mse,n_params,peak_mem_mb,train_time_sec,best_val_mse
ExchangeRate,crib,iTransformer,none,mixed,0.3,96,96,2024,0.4753185035137648,0.3822444245386659,3.4175978108738247,310768,125.38232421875,0.4070425033569336,0.8306198537259799
Traffic,simple,PatchTST,linear,continuous_segment,0.3,96,96,2026,0.5750544622038678,0.3401198920533388,2.208040165342663,419066,6139.841796875,36.20189332962036,0.47754689941498224
Weather,saits,iTransformer,none,continuous_segment,0.3,96,336,2024,0.28737625208980366,0.32453167255108173,0.5958659536285998,1685515,244.650390625,4.749845743179321,0.5864457608139075
ETTh1,saits,iTransformer,none,random_point,0.3,96,336,2025,0.8353651807444035,0.6880624872293828,4.125035891317431,1661813,225.140625,0.7994444370269775,1.138420062261855
Electricity,simple,iTransformer,linear,random_point,0.1,96,336,2026,0.18425276421232786,0.277379094114743,0.0963441081358691,333713,841.01904296875,3.9538936614990234,0.16256010880397556
ETTm1,crib,iTransformer,none,variable_channel,0.3,96,720,2024,0.6444899668771683,0.5488892271721565,1.1057695936200884,370910,145.38134765625,2.271697521209717,1.0992001023692959
ETTm1,crib,iTransformer,none,variable_channel,0.1,96,192,2024,0.5196070308634374,0.4681123702605432,1.1026689521590212,319694,124.7724609375,2.3329575061798096,0.6597858582088876
ExchangeRate,crib,iTransformer,none,mixed,0.1,336,720,2024,2.6574915719032286,1.1803353095054627,4.906626853942871,544096,816.48388671875,0.3990952968597412,2.536419452765049
Electricity,simple,iTransformer,linear,continuous_segment,0.1,96,336,2026,0.1975087909977214,0.28854257222820734,1.316516170546228,333713,841.01904296875,7.816288471221924,0.17391502155977137
ETTm1,crib,iTransformer,none,mixed,0.3,336,192,2024,0.5251081505807945,0.47516840804716487,1.111120462107189,365774,811.67236328125,3.1451661586761475,0.6793744361024951
Weather,saits,PatchTST,none,random_point,0.1,96,96,2025,0.1674086154905331,0.2208580903883697,1.4498512300707724,1768645,369.75146484375,2.7644765377044678,0.4038459568766493
ETTh1,misstsm,iTransformer,none,random_point,0.1,96,96,2026,0.4682732165608843,0.4867734590595458,1.1154913728926297,319982,66.13671875,0.7115051746368408,0.7649326184600646
Traffic,saits,PatchTST,none,random_point,0.1,96,336,2024,0.536654565015177,0.3198570875483235,0.5646301181485334,5001130,6794.31640625,6.644238233566284,0.4336470825055521
ETTm1,saits,iTransformer,none,variable_channel,0.3,336,96,2026,17833200241690.977,1370418.2828603666,63049413212173.086,1693973,1043.06103515625,5.039783716201782,17930282622995.72
ETTh1,saits,DLinear,none,random_point,0.3,96,96,2024,0.4827580957481206,0.4833279201971564,0.9496711217094367,1347045,219.283203125,0.7441000938415527,0.7394326596756597
ETTm1,coifnet,iTransformer,none,variable_channel,0.1,336,720,2025,0.5721974945456857,0.507301989776891,1.1130926711792615,1519150,666.1865234375,2.010528087615967,1.0552377008572849
Weather,coifnet,iTransformer,none,random_point,0.1,96,96,2025,0.16008847436019255,0.21079266443384956,0.16467165624862826,334826,122.11328125,1.7738306522369385,0.39345846781640337
ETTh1,saits,DLinear,none,random_point,0.3,96,336,2026,0.8099415814712614,0.6884682361175597,2.6782196067405355,1393605,221.048828125,0.713555097579956,1.138137359094526
ETTm1,coifnet,iTransformer,none,mixed,0.3,96,720,2025,0.5851794784018954,0.5134067334970737,1.1243518745553747,1038910,491.97265625,2.112179756164551,1.047683803276512
Electricity,misstsm,iTransformer,none,continuous_segment,0.3,96,96,2025,0.19306622932098902,0.3028910266653998,1.003360929631255,340706,1800.50390625,22.508009433746338,0.16093623605235324
ETTm1,crib,iTransformer,none,mixed,0.3,336,720,2026,0.5272256668249045,0.48752528620521157,1.1058426212132082,543710,816.06298828125,4.512505531311035,1.064729965237509
Weather,coifnet,iTransformer,none,continuous_segment,0.3,96,336,2024,0.27655719330005935,0.30300000390254184,0.23678446452095483,515546,255.0625,4.60310959815979,0.5599046282358483
ExchangeRate,crib,iTransformer,none,mixed,0.3,336,720,2025,2.256724863052368,1.1046602892875672,4.969253330230713,544096,816.48388671875,0.40410852432250977,1.8242240318885217
ETTm1,coifnet,iTransformer,none,mixed,0.1,336,336,2025,0.4965855506791246,0.4618048782161053,1.0804868043028568,806062,402.9580078125,2.231956958770752,0.783970089325374
ExchangeRate,saits,iTransformer,none,mixed,0.1,96,720,2026,1.0084441113471985,0.756717460155487,4.145041666030884,1713016,216.79296875,0.3546924591064453,1.618737049591847
ETTm1,saits,iTransformer,none,variable_channel,0.1,336,720,2025,26618015309.40913,36025.29907242385,449323737448.26294,1774469,1046.27001953125,3.005263328552246,27184858406.941578
ExchangeRate,crib,iTransformer,none,mixed,0.1,96,192,2026,0.6023121856781374,0.48985629483877896,3.5214204170617713,320080,124.9892578125,0.3933112621307373,1.0140406290690105
ExchangeRate,misstsm,iTransformer,none,variable_channel,0.1,96,192,2025,0.8800011557268809,0.6984250114624759,3.3980198179382874,332432,71.806640625,0.4500844478607178,1.831100780076661
ExchangeRate,misstsm,iTransformer,none,mixed,0.3,96,96,2025,0.6491734348656086,0.5928301503149311,3.3551977350470725,320048,71.265625,0.45653796195983887,1.220674995203723
ETTm1,saits,iTransformer,none,variable_channel,0.3,336,720,2026,2.769567085257374e+16,78525703.6674382,9.884405007928261e+16,1774469,1046.27001953125,2.883347511291504,2.7719523993095812e+16
Traffic,simple,DLinear,linear,continuous_segment,0.3,96,336,2026,0.7606908284585306,0.4732309896363987,2.2491510361198364,66046,370.4775390625,34.50853753089905,0.6321602781697677
ExchangeRate,coifnet,iTransformer,none,mixed,0.3,96,96,2026,0.4849830474076646,0.3810455156176278,1.305500585041689,329808,119.0615234375,0.38418078422546387,0.869893984557277
ETTm1,crib,iTransformer,none,variable_channel,0.3,96,96,2026,0.5548891649465332,0.4935289956208653,1.1075331209838,310382,125.27197265625,2.4327099323272705,0.7092798665289806
ETTh1,crib,iTransformer,none,random_point,0.1,96,336,2025,0.5784356403912917,0.5170893742199731,1.1003308252641868,333662,130.60546875,0.5660791397094727,1.3220239358238715
Traffic,crib,iTransformer,none,continuous_segment,0.3,96,336,2025,0.7015621846116434,0.38595754172858293,1.4956934167080977,663692,487.10546875,33.02027702331543,0.5096423147092662
ExchangeRate,simple,iTransformer,linear,variable_channel,0.1,96,192,2024,0.5424099076225097,0.45697957313204385,3.418869548533336,314824,29.41796875,1.1318650245666504,0.947252260103848
ExchangeRate,saits,iTransformer,none,mixed,0.3,336,96,2026,35.483959615900275,3.5991891501994617,571.7756553392732,1695880,1043.71240234375,0.6315915584564209,49.90345306166337
Electricity,saits,DLinear,none,random_point,0.1,96,336,2025,0.20875870201586225,0.30321816060565804,0.3315600503257982,2113607,471.12158203125,3.5449626445770264,0.1847610432078376
Traffic,baseline,iTransformer,none,none,0.0,96,336,2025,0.45282950799296223,0.30419410938353053,0.0,334254,5046.701171875,3.6357719898223877,0.3901872278687986
ETTm1,crib,iTransformer,none,variable_channel,0.1,336,336,2026,0.5551167611730488,0.498340980229657,1.0933259589734972,414302,813.93603515625,2.8711628913879395,0.805373891763086
ExchangeRate,simple,iTransformer,linear,mixed,0.1,96,192,2025,0.5885254087218319,0.4760332340935627,2.2122602987002176,314824,29.41796875,1.1107869148254395,0.9653104718189811
Electricity,misstsm,iTransformer,none,random_point,0.3,96,96,2026,0.1768048547881702,0.2870470725846332,1.0035746267138586,340706,1800.50390625,2.815016508102417,0.14980231050908918
Weather,simple,PatchTST,linear,random_point,0.1,96,336,2025,0.2674045392428468,0.29706766337871787,0.03928758446556105,785423,184.263671875,7.249573469161987,0.5461053865058344
ExchangeRate,crib,iTransformer,none,mixed,0.1,336,720,2025,2.5554143524169923,1.1542123317718507,4.961299924850464,544096,816.48388671875,0.3366525173187256,2.1518403566800632
ExchangeRate,simple,iTransformer,linear,mixed,0.3,96,720,2024,1.120523693561554,0.7885325002670288,1.7725780487060547,382936,33.828125,0.8025970458984375,2.1192584404578576
Traffic,simple,PatchTST,linear,random_point,0.3,96,336,2026,0.5409478630606583,0.3316975818844292,0.35152462071321144,787946,6270.15576171875,6.531535387039185,0.4413360349723703
Electricity,misstsm,iTransformer,none,random_point,0.1,96,336,2024,0.21829896547113492,0.3265163339561058,0.9923834909840145,371666,1831.5,5.17767596244812,0.17214631348653556
ETTm1,simple,iTransformer,linear,mixed,0.3,96,96,2025,0.4749017681817257,0.4460369871220912,0.6018619961645332,302439,29.1376953125,8.251182317733765,0.5612087948917038
Traffic,saits,PatchTST,none,continuous_segment,0.1,96,96,2024,0.5341103535620045,0.3422045396327274,0.5852191506070937,4632250,6641.22802734375,12.14253568649292,0.45028914336054493
ExchangeRate,misstsm,iTransformer,none,mixed,0.1,336,96,2026,0.9532814521468087,0.753680761610524,3.810519577412123,381488,197.806640625,0.4587583541870117,1.3663746271377954
Electricity,coifnet,iTransformer,none,continuous_segment,0.3,96,96,2026,0.19352847731088055,0.29543275548891745,1.5907734389551516,450626,226.138671875,21.946086168289185,0.16237011783456898
ETTh1,saits,PatchTST,none,random_point,0.3,96,96,2026,0.4823675444781031,0.4852237638708077,0.7413195931076789,1744915,267.75048828125,0.8542356491088867,0.6921059062814798
Weather,saits,iTransformer,none,continuous_segment,0.3,96,336,2025,0.29620937910925693,0.3340516803896585,0.6556186784779774,1685515,244.650390625,6.214942932128906,0.5830272310989126
ExchangeRate,crib,iTransformer,none,variable_channel,0.1,336,720,2025,2.845496234893799,1.2075288462638856,4.81262321472168,544096,816.48388671875,0.3710176944732666,2.234040284768129
Weather,simple,DLinear,linear,continuous_segment,0.1,96,336,2026,0.28915213517614696,0.34191299944984627,0.11535819491909043,65205,27.1083984375,6.8545989990234375,0.5847702234874721
ETTm1,crib,iTransformer,none,variable_channel,0.3,336,336,2025,0.613689002513246,0.5259288664209454,1.1188771873699217,414302,813.93603515625,3.12859845161438,0.8838522103198362
ETTm1,misstsm,iTransformer,none,mixed,0.3,96,192,2026,0.700669564824311,0.612528262623243,1.1064012872856033,332366,66.724609375,2.4677834510803223,0.7522762444573011
Traffic,coifnet,iTransformer,none,continuous_segment,0.1,96,336,2024,0.6540092606431855,0.358462019642507,2.554044733948595,840172,858.2666015625,13.256628513336182,0.4810603873002185
Electricity,coifnet,iTransformer,none,continuous_segment,0.1,96,96,2025,0.17487459873031874,0.27975395096324274,1.516122043836456,450626,226.423828125,7.908489465713501,0.14379688148667827
ExchangeRate,crib,iTransformer,none,variable_channel,0.3,96,96,2026,0.8660011947824714,0.5454566267768989,3.3993090243821733,310768,125.38232421875,0.37857556343078613,1.5630312613232642
Weather,crib,iTransformer,none,continuous_segment,0.3,96,96,2025,0.16862573105504833,0.21636474549114104,0.6308405742455807,315786,127.47314453125,4.790194034576416,0.4167348835106102
ExchangeRate,misstsm,iTransformer,none,variable_channel,0.3,336,720,2025,2.848215036392212,1.3639977502822875,5.057444267272949,461984,201.3203125,0.33454275131225586,6.013113364195212
ETTh1,simple,DLinear,linear,continuous_segment,0.1,96,336,2024,0.5040473634461289,0.47344866979332945,1.023665187588375,65191,23.16064453125,1.9851748943328857,1.1178396088201077
ETTh1,saits,DLinear,none,random_point,0.1,96,336,2024,0.5380898140268382,0.5021132946951216,1.6885048380066698,1393605,221.048828125,0.7417693138122559,1.1447372269770955
Electricity,simple,PatchTST,linear,continuous_segment,0.3,96,96,2024,0.19238618847385744,0.2785857504055997,1.281439593550267,417443,2367.2861328125,21.232851028442383,0.1682412944131584
ExchangeRate,saits,iTransformer,none,mixed,0.1,96,336,2026,0.5603506605367403,0.5312089783114355,2.040349560814935,1663480,214.13623046875,0.4947950839996338,1.2020603804441772
Electricity,misstsm,iTransformer,none,random_point,0.3,96,96,2025,0.17783306589527104,0.29024082128097684,1.0035739156570938,340706,1800.50390625,2.64216685295105,0.14848353980325854
Weather,crib,iTransformer,none,random_point,0.1,96,96,2025,0.16812551515190266,0.21807637198682378,0.6330825545446561,315786,127.47314453125,2.094308376312256,0.404634352789268
ETTh1,crib,iTransformer,none,random_point,0.1,96,96,2024,0.43974738701027644,0.44801268753072304,1.124030281654166,310382,125.24853515625,0.582679033279419,0.7403047020923299
ETTm1,misstsm,iTransformer,none,mixed,0.3,336,192,2026,0.5898733983362686,0.5467875082154635,1.1080291814433265,393806,176.439453125,2.885286569595337,0.7555448349102607
Electricity,simple,PatchTST,linear,random_point,0.1,96,336,2026,0.18538217121625203,0.27690992399865677,0.0963441081358691,786323,2402.1484375,6.637656211853027,0.16081430200398097
Weather,misstsm,iTransformer,none,mixed,0.3,96,96,2026,0.21308187023197536,0.28397732506875734,0.629841965987615,320906,153.482421875,2.7108747959136963,0.4422656228102724
ExchangeRate,misstsm,iTransformer,none,mixed,0.3,96,720,2025,1.666669340133667,1.0254516553878785,4.580052366256714,400544,74.779296875,0.309323787689209,4.132633160322141
Electricity,misstsm,iTransformer,none,variable_channel,0.3,96,96,2025,0.23099432735395126,0.33465401199308337,1.0032206130761439,340706,1800.50390625,2.357792854309082,0.19040888009456958
ETTm1,simple,iTransformer,linear,variable_channel,0.1,96,336,2026,0.5187441976783421,0.47423178579426795,1.0880142043518284,333399,30.9287109375,9.063050031661987,0.7634048473850978
ETTm1,coifnet,iTransformer,none,variable_channel,0.3,96,336,2024,0.6218551752553436,0.5281403151483582,1.101431395296652,510142,248.65625,1.7565221786499023,0.8801609663010497
ExchangeRate,coifnet,iTransformer,none,mixed,0.3,336,96,2025,0.5243142545223236,0.4321457636490297,1.5572005744730488,510528,250.2958984375,0.5323967933654785,0.8689240819548409
ExchangeRate,simple,iTransformer,linear,variable_channel,0.3,96,192,2024,0.9143119296395635,0.6059195923517986,3.4921695137598427,314824,29.41796875,1.1704132556915283,1.6327267668655099
Traffic,simple,iTransformer,linear,continuous_segment,0.1,96,96,2026,0.44570717301934215,0.30624293010370973,2.2725141920072964,303294,4968.45263671875,12.39700436592102,0.4033458938506657
Weather,saits,PatchTST,none,random_point,0.3,96,96,2025,0.17013315087359965,0.23786250105767,0.41215808639804846,1768645,369.75146484375,2.674696922302246,0.4105828942412062
ExchangeRate,coifnet,iTransformer,none,variable_channel,0.1,336,720,2025,1.6960314989089966,0.9756638669967651,4.811646718978881,1519536,668.29296875,0.30826687812805176,1.9780305960239508
ExchangeRate,crib,iTransformer,none,variable_channel,0.1,336,96,2025,0.4929610172684273,0.4065458941995428,3.65630951088466,333808,811.21826171875,0.5444161891937256,0.878230562397078
ExchangeRate,crib,iTransformer,none,variable_channel,0.3,96,192,2026,0.9161789718880711,0.6047611523823566,3.4990828496864044,320080,124.9892578125,0.35931396484375,1.6875810438152763
Traffic,saits,PatchTST,none,random_point,0.3,96,96,2025,0.5184754063060308,0.3368173205485979,0.6493433677347303,4632250,6641.22802734375,5.39686393737793,0.44293716170832365
Traffic,simple,iTransformer,linear,continuous_segment,0.3,96,336,2025,0.5248992173502764,0.34259910433311164,2.2383385543372687,334254,5047.12353515625,33.74333071708679,0.4523747489853927
ETTm1,crib,iTransformer,none,variable_channel,0.1,96,720,2024,0.589519815592399,0.5137212002082021,1.1013107479926492,370910,145.38134765625,1.9293415546417236,1.037018560897464
ExchangeRate,misstsm,iTransformer,none,mixed,0.1,336,720,2026,2.5260209465026855,1.2810324048995971,4.97332986831665,461984,201.3203125,0.36152148246765137,6.083807725172776
ExchangeRate,simple,iTransformer,linear,mixed,0.1,336,720,2025,1.2492649626731873,0.8455366826057434,3.1320714569091797,444376,36.962890625,1.803666591644287,2.1608969370524087
Weather,crib,iTransformer,none,continuous_segment,0.3,96,96,2024,0.16763960268578498,0.21542865615988988,0.6337595181067975,315786,127.47314453125,4.702972888946533,0.4183377467116012
ETTh1,baseline,iTransformer,none,none,0.0,96,96,2026,0.39895180960317916,0.41580341703373824,0.0,302439,28.56005859375,0.557232141494751,0.6852575080827066
Electricity,simple,DLinear,linear,continuous_segment,0.1,96,96,2024,0.22202091893490863,0.30502489214366146,1.3185248794605497,18945,102.46240234375,7.925013303756714,0.19835900827742659
Traffic,misstsm,iTransformer,none,random_point,0.3,96,96,2026,1.092578287250301,0.5701626745533979,1.4770334464041066,376412,7629.33935546875,4.393186569213867,0.7717961805135533
Electricity,simple,PatchTST,linear,continuous_segment,0.1,96,96,2026,0.16561417120993888,0.2568677378411401,1.3219225712110438,417443,2367.2861328125,8.055880308151245,0.1440544586915236
ETTm1,simple,iTransformer,linear,variable_channel,0.1,336,336,2026,0.5121856170623602,0.4714078588148926,1.0933259589734972,394839,33.8583984375,25.553046941757202,0.7760410989668415
